Pos.,Song,Artist,LINK SPOTON,LINK SPOTIFY,ID,30s-Preview,BPM,KEY,MODE,DANCEABILITY,ENERGY,VALENCE,ACOUSTICNESS,INSTRUMENTALNESS,SPEECHINESS,LIVENESS
36,Ando buscando (feat. Piso 21),Carlos Baute,http://www.spotontrack.com/track/ando-buscando-feat-piso-21/6715763,https://open.spotify.com/track/7BwJtE8KSbCQKOCTIAY3jX,7BwJtE8KSbCQKOCTIAY3jX,https://p.scdn.co/mp3-preview/e52ac3dfb8309e92e057bff3484ca2f7dac2e3ad?cid=null,  98.00300000,  G,  Minor,  71%,  84%,  66%,  7%,  0%,  5%,  7%
37,Alguien Robo,Sebastian Yatra,http://www.spotontrack.com/track/alguien-robo/8641840,https://open.spotify.com/track/7gpccT9M7V3NGWDlxKVQzt,7gpccT9M7V3NGWDlxKVQzt,,  92.96600000,  C,  Major,  74%,  92%,  65%,  10%,  0%,  10%,  18%
38,"Ay MI Dios (feat. Pitbull, Yandel & Chacal)",IAmChino,http://www.spotontrack.com/track/ay-mi-dios-feat-pitbull-yandel-chacal/355561,https://open.spotify.com/track/6ixvuvnE27lFE2SvCXpWce,6ixvuvnE27lFE2SvCXpWce,https://p.scdn.co/mp3-preview/29ae806b26245359a44c1750dea6aba65fc7d23b?cid=null,  92.03300000,  C,  Minor,  76%,  83%,  82%,  17%,  0%,  7%,  19%
39,Scared To Be Lonely,Martin Garrix,http://www.spotontrack.com/track/scared-to-be-lonely/7389955,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH,3ebXMykcMXOcLeJ9xZ17XH,https://p.scdn.co/mp3-preview/36cf23a16f3d05a2c1d3d7abfe7b13e5dc3c6ade?cid=null,  137.70000000,  C#,  Minor,  57%,  53%,  18%,  10%,  0%,  7%,  29%
40,First Time,Kygo,http://www.spotontrack.com/track/first-time/20523138,https://open.spotify.com/track/2Gl0FzuLxflY6nPifJp5Dr,2Gl0FzuLxflY6nPifJp5Dr,https://p.scdn.co/mp3-preview/f5e35495b56260a06a92b308d616ab71e079e903?cid=null,  90.06600000,  C,  Minor,  63%,  59%,  64%,  20%,  0%,  11%,  10%
41,Te Quiero Pa´Mi,Don Omar,http://www.spotontrack.com/track/te-quiero-pa-mi/5116092,https://open.spotify.com/track/5YTMV11r6H8eeKuHghbBql,5YTMV11r6H8eeKuHghbBql,,  88.99300000,  C#,  Major,  76%,  81%,  60%,  13%,  0%,  7%,  19%
42,La Rompe Corazones,Daddy Yankee,http://www.spotontrack.com/track/la-rompe-corazones/7126764,https://open.spotify.com/track/2Q85xwXagilpHKTfdrbC7M,2Q85xwXagilpHKTfdrbC7M,,  176.02700000,  F,  Minor,  69%,  86%,  87%,  11%,  0%,  6%,  32%
43,Mío,Dr. Bellido,http://www.spotontrack.com/track/mio/16199228,https://open.spotify.com/track/7pv8E7Q2ydpKqpyCo2jZ6j,7pv8E7Q2ydpKqpyCo2jZ6j,https://p.scdn.co/mp3-preview/2e67130b2b918e2217c4bb7dca667071e211fb7d?cid=null,  116.97600000,  B,  Minor,  76%,  83%,  58%,  10%,  0%,  5%,  31%
44,Me Llamas (feat. Maluma) - Remix,Piso 21,http://www.spotontrack.com/track/me-llamas-feat-maluma-remix/6484238,https://open.spotify.com/track/5hEM0JchdVzQ5PwvSfITeX,5hEM0JchdVzQ5PwvSfITeX,https://p.scdn.co/mp3-preview/85095843e1751ea3c834e853e4e02d906e5b7fc6?cid=null,  93.05000000,  G,  Minor,  76%,  84%,  74%,  55%,  0%,  5%,  7%
45,No Digas Nada,Mario Bautista,http://www.spotontrack.com/track/no-digas-nada/9936244,https://open.spotify.com/track/1RwoXmQ3RvIdfG8bLeX65g,1RwoXmQ3RvIdfG8bLeX65g,https://p.scdn.co/mp3-preview/e64560613ba8de559ee4e673247461895aab1c63?cid=null,  89.98500000,  B,  Minor,  55%,  62%,  59%,  27%,  0%,  6%,  8%
46,En Otro Mundo Diferente,Adexe & Nau,http://www.spotontrack.com/track/en-otro-mundo-diferente/22005877,https://open.spotify.com/track/3kgMaoL6fe21jdP5P9XRYx,3kgMaoL6fe21jdP5P9XRYx,https://p.scdn.co/mp3-preview/0904b6da5ee02808b5034e95e8c6959d701dd2cf?cid=null,  170.11600000,  A#,  Minor,  60%,  93%,  77%,  8%,  0%,  5%,  14%
47,Otra Vez (feat. J Balvin),Zion & Lennox,http://www.spotontrack.com/track/otra-vez-feat-j-balvin/1779402,https://open.spotify.com/track/7pk3EpFtmsOdj8iUhjmeCM,7pk3EpFtmsOdj8iUhjmeCM,https://p.scdn.co/mp3-preview/79c8c9edc4f1ced9dbc368f24374421ed0a33005?cid=null,  96.01600000,  A#,  Major,  83%,  77%,  71%,  6%,  0%,  10%,  44%
48,Till You're Loved,Mr. Probz,http://www.spotontrack.com/track/till-you-re-loved/9075427,https://open.spotify.com/track/70rYp3dhUBTz9Da3OgmlA1,70rYp3dhUBTz9Da3OgmlA1,https://p.scdn.co/mp3-preview/cfdb984777daca521a9314d90f28dcacd5baf5a5?cid=null,  101.42400000,  F#,  Minor,  67%,  75%,  57%,  21%,  0%,  27%,  16%
49,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,http://www.spotontrack.com/track/rockabye-feat-sean-paul-anne-marie/3419162,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,5knuzwU65gJK7IF5yJsuaW,https://p.scdn.co/mp3-preview/3c126ba33517e26c879ac10e3099df15c7b2aec0?cid=null,  101.96500000,  A,  Minor,  72%,  76%,  75%,  41%,  0%,  5%,  18%
50,Afortunado,Lucah,http://www.spotontrack.com/track/afortunado/16198825,https://open.spotify.com/track/6DlP22t70HD2YT1jUenb1G,6DlP22t70HD2YT1jUenb1G,https://p.scdn.co/mp3-preview/e328551fb9fbdd4267b72bf11749973a4c50a7e6?cid=null,  95.01800000,  D#,  Major,  70%,  78%,  40%,  16%,  0%,  5%,  12%
